time,value
15716.0,362.17955627884487
15720.0,357.5103684512781
15724.0,353.92474739662384
15728.0,351.48747276727636
15732.0,350.24788775961395
15736.0,350.23912915506867
15740.0,351.4775940321428
15744.0,353.9626491764621
15748.0,357.6765848917984
15752.0,362.58481049564404
15756.0,368.6362845413335
15760.0,375.7641690641559
15764.0,383.88669412008124
15768.0,392.9082166246356
15772.0,402.72045594248755
15776.0,413.2038877208383
15780.0,424.2292769728086
15784.0,435.6593312064118
15788.0,447.3504541869064
15792.0,459.15458046237796
15796.0,470.92106999856156
15800.0,482.49864131559605
15804.0,493.73732067686274
15808.0,504.49038436710464
15812.0,514.6162709521009
15816.0,523.9804405306943
15820.0,532.4571582577368
15824.0,539.931179793945
15828.0,546.2993168695098
15832.0,551.4718619589075
15836.0,555.3738523233851
15840.0,557.9461554701754
15844.0,559.1463603248922
15848.0,558.9494609582952
15852.0,557.3483224390399
15856.0,554.3539212428384
15860.0,549.9953555758707
15864.0,544.3196238875453
15868.0,537.391172700298
15872.0,529.2912177217248
15876.0,520.1168452147432
15880.0,509.97990398630276
15884.0,499.0057021164155
15888.0,487.33152642844686
15892.0,475.10500633595217
15896.0,462.48234679441344
15900.0,449.62645744442597
15904.0,436.705006523933
15908.0,423.8884286606541
15912.0,411.34791522432846
15916.0,399.253414655721
15920.0,387.77166834094766
15924.0,377.0643053941094
15928.0,367.286017281032
15932.0,358.5828306441906
15936.0,351.09049407174905
15940.0,344.9329920178045
15944.0,340.22119677620594
15948.0,337.05166750854386
15952.0,335.50560398034924
15956.0,335.64796191182586
15960.0,337.52673656014974
15964.0,341.17242102324354
15968.0,346.59764546937015
15972.0,353.7970028170968
15976.0,362.7470651672826
15980.0,373.4065934153901
15984.0,385.71693988760404
15988.0,399.60264060896395
15992.0,414.9721901713356
15996.0,431.7189884913919
16000.0,449.7224453601218
16004.0,468.84922576056607
16008.0,488.95461654132623
16012.0,509.8839932998445
16016.0,531.4743654992012
16020.0,553.555978157642
16024.0,575.9539498928601
16028.0,598.4899292994182
16032.0,620.983754052418
16036.0,643.2550993472913
16040.0,665.1251041217967
16044.0,686.4179649516309
16048.0,706.9624886222718
16052.0,726.593595204396
16056.0,745.1537640052952
16060.0,762.4944150154645
16064.0,778.4772184032618
16068.0,792.9753242301715
16072.0,805.8745038744486
16076.0,817.0741936892372
16080.0,826.4884302597759
16084.0,834.046665445947
16088.0,839.6944485073623
16092.0,843.3939623336439
16096.0,845.1244013263536
16100.0,844.8821797956756
16104.0,842.6809617320177
16108.0,838.5515053488408
16112.0,832.5413187239059
16116.0,824.7141260554095
16120.0,815.1491473677413
16124.0,803.9401978216091
16128.0,791.1946160026608
16132.0,777.0320336251674
16136.0,761.583001962935
16140.0,744.9874929820297
16144.0,727.3932955815158
16148.0,708.954329538926
16152.0,689.8289016822444
16156.0,670.1779304136192
16160.0,650.1631658839578
16164.0,629.9454336883045
16168.0,609.6829297273192
16172.0,589.5295927517005
16176.0,569.6335791006494
16180.0,550.1358613763932
16184.0,531.1689693917663
16188.0,512.8558877997274
16192.0,495.3091204740831
16196.0,478.62992711283783
16200.0,462.9077329454634
16204.0,448.21970825477183
16208.0,434.6305111220541
16212.0,422.1921846287584
16216.0,410.9441986029655
16220.0,400.91362548001393
16224.0,392.11543946340953
16228.0,384.5529276042079
16232.0,378.21820064848873
16236.0,373.09279074039273
16240.0,369.14832253346253
16244.0,366.34724405976243
16248.0,364.6436038352576
16252.0,363.9838610975014
16256.0,364.30771672776393
16260.0,365.5489532727749
16264.0,367.6362735420058
16268.0,370.494128508369
16272.0,374.04352666922165
16276.0,378.2028186158154
16280.0,382.8884523053695
16284.0,388.0156964275156
16288.0,393.49933125780694
16292.0,399.2543083259212
16296.0,405.1963818220057
16300.0,411.2427156799902
16304.0,417.31247060166913
16308.0,423.32737492020215
16312.0,429.21228219893334
16316.0,434.89571692541915
16320.0,440.310407806428
16324.0,445.3938063476663
16328.0,450.08858698610527
16332.0,454.34312425037245
16336.0,458.1119422471292
16340.0,461.35613205398005
16344.0,464.0437331445269
16348.0,466.15007558065605
16352.0,467.65808019045147
16356.0,468.55851414012267
16360.0,468.85019909068205
16364.0,468.5401684728601
16368.0,467.64376937091833
16372.0,466.18470315737096
16376.0,464.1949974011385
16380.0,461.7148997349874
16384.0,458.7926825437082
16388.0,455.48434593647846
16392.0,451.85320592167824
16396.0,447.96935531450845
16400.0,443.9089868268585
16404.0,439.75357096086066
16408.0,435.5888854731509
16412.0,431.5038979486484
16416.0,427.5895082306304
16420.0,423.9371630778261
16424.0,420.6373613913433
16428.0,417.7780743761719
16432.0,415.44311058186895
16436.0,413.71046041978326
16440.0,412.650658180915
16444.0,412.3252016919853
16448.0,412.78507057570505
16452.0,414.069383678028
16456.0,416.2042346442211
16460.0,419.2017419213083
16464.0,423.05934568158904
16468.0,427.75937933763146
16472.0,433.2689375113044
16476.0,439.54005563247665
16480.0,446.5102089405393
16484.0,454.1031307718724
16488.0,462.22994190366876
16492.0,470.7905746333331
16496.0,479.67546739913547
16500.0,488.76749826225955
16504.0,497.94411864716136
16508.0,507.07964258000936
16512.0,516.0476415541136
16516.0,524.7233914744652
16520.0,532.9863162909987
16524.0,540.7223731127953
16528.0,547.8263256401821
16532.0,554.2038562471569
16536.0,559.7734715778932
16540.0,564.4681618127311
16544.0,568.2367796511203
16548.0,571.0451114390553
16552.0,572.8766196428843
16556.0,573.7328429513116
16560.0,573.6334475644445
16564.0,572.6159305626383
16568.0,570.7349834814991
16572.0,568.0615311995363
16576.0,564.6814678340897
16580.0,560.6941174189732
16584.0,556.2104525780436
16588.0,551.35110904918
16592.0,546.2442375713844
16596.0,541.0232371979397
16600.0,535.8244155141824
16604.0,530.7846215835773
16608.0,526.0388968645168
16612.0,521.7181880166695
16616.0,517.9471635594717
16620.0,514.8421737055136
16624.0,512.5093892146244
16628.0,511.0431506908241
16632.0,510.52455443109994
16636.0,511.02029499773914
16640.0,512.5817785134695
16644.0,515.2445146152045
16648.0,519.0277892473711
16652.0,523.9346151122276
16656.0,529.9519516553955
16660.0,537.0511819686711
16664.0,545.1888299521602
16668.0,554.3074975027538
16672.0,564.3369983853066
16676.0,575.1956627801388
16680.0,586.7917842642269
16684.0,599.0251791759467
16688.0,611.7888269735788
16692.0,624.9705593793759
16696.0,638.4547658451049
16700.0,652.1240832145149
16704.0,665.8610384413095
16708.0,679.549614925276
16712.0,693.0767155390864
16716.0,706.3334987496762
16720.0,719.2165682519307
16724.0,731.6290009524877
16728.0,743.4812026899151
16732.0,754.6915855847085
16736.0,765.1870653117243
16740.0,774.9033808525217
16744.0,783.7852433848208
16748.0,791.7863248490418
16752.0,798.8691003168766
16756.0,805.0045614535214
16760.0,810.171820961743
16764.0,814.3576297746494
16768.0,817.5558298016085
16772.0,819.7667651140721
16776.0,820.9966734932132
16780.0,821.2570782724367
16784.0,820.5641976201073
16788.0,818.9383851852575
16792.0,816.403612694608
16796.0,812.9870018275809
16800.0,808.7184096085257
16804.0,803.6300687325011
16808.0,797.7562817559218
16812.0,791.1331659691782
16816.0,783.7984440393659
16820.0,775.7912741905993
16824.0,767.1521127946592
16828.0,757.9226017584153
16832.0,748.1454729667055
16836.0,737.8644622236347
16840.0,727.1242256104161
16844.0,715.9702519259397
16848.0,704.4487658468306
16852.0,692.6066175580577
16856.0,680.4911557985515
16860.0,668.1500825121961
16864.0,655.6312885792336
16868.0,642.982671386147
16872.0,630.2519361955891
16876.0,617.4863843177577
16880.0,604.7326919202386
16884.0,592.0366839580208
16888.0,579.4431081779351
16892.0,566.9954144392133
16896.0,554.7355446687233
16900.0,542.7037386258411
16904.0,530.9383602887539
16908.0,519.4757490819206
16912.0,508.35009931968995
16916.0,497.5933701372523
16920.0,487.2352268791397
16924.0,477.3030135536338
16928.0,467.8217546843282
16932.0,458.81418378875253
16936.0,450.300794822504
16940.0,442.29991224362766
16944.0,434.8277748467458
16948.0,427.8986281557555
16952.0,421.5248199352054
16956.0,415.7168932902129
16960.0,410.483671890983
16964.0,405.8323321087847
16968.0,401.76845730376203
16972.0,398.29607014593665
16976.0,395.4176396393352
16980.0,393.1340604164065
16984.0,391.44460284634636
16988.0,390.3468335306096
16992.0,389.83650682061
16996.0,389.90742908308835
17000.0,390.55129857068397
17004.0,391.75752492528443
17008.0,393.51303350612284
17012.0,395.80206083073756
17016.0,398.60594839024947
17020.0,401.9029428994324
17024.0,405.6680116122137
17028.0,409.8726816333212
17032.0,414.48491217735346
17036.0,419.46900849077656
17040.0,424.7855856890326
17044.0,430.3915900723664
17048.0,436.2403845601761
17052.0,442.28190374881217
17056.0,448.46288281185593
17060.0,454.7271630667103
17064.0,461.0160755113249
17068.0,467.2689019459295
17072.0,473.4234114312306
17076.0,479.41646786467913
17080.0,485.1847024895678
17084.0,490.6652432769345
17088.0,495.7964913827844
17092.0,500.5189333078295
17096.0,504.7759759989257
17100.0,508.51479095317535
17104.0,511.68715243713945
17108.0,514.2502542432078
17112.0,516.1674890184661
17116.0,517.4091741796985
17120.0,517.9532088241081
17124.0,517.7856468568029
17128.0,516.9011727130344
17132.0,515.3034674705509
17136.0,513.0054547800179
17140.0,510.02941787633205
17144.0,506.4069809596559
17148.0,502.17895043720927
17152.0,497.3950138755464
17156.0,492.11329699552687
17160.0,486.39978160551186
17164.0,480.3275899637516
17168.0,473.97614363012855
17172.0,467.4302073463563
17176.0,460.778830814596
17180.0,454.1142033785279
17184.0,447.53043850472193
17188.0,441.122306576264
17192.0,434.9839358102578
17196.0,429.20750206216104
17200.0,423.88192884120286
17204.0,419.0916189826616
17208.0,414.9152390669874
17212.0,411.42457684199434
17216.0,408.6834906376168
17220.0,406.7469681454815
17224.0,405.66031006250944
17228.0,405.458452041637
17232.0,406.165436194413
17236.0,407.79404107887154
17240.0,410.34557670946043
17244.0,413.8098486613285
17248.0,418.1652928123835
17252.0,423.3792796722228
17256.0,429.4085846005895
17260.0,436.20001756133854
17264.0,443.69120345423966
17268.0,451.81150158378773
17272.0,460.48305052116274
17276.0,469.62192253116757
17280.0,479.13936988810804
17284.0,488.94314381057586
17288.0,498.9388654327129
17292.0,509.03142722575024
17296.0,519.1264026064364
17300.0,529.1314411310794
17304.0,538.9576266927405
17308.0,548.5207765453702
17312.0,557.7426598067046
17316.0,566.5521153516263
17320.0,574.8860506717128
17324.0,582.6903052922767
17328.0,589.9203646458726
17332.0,596.541912842911
17336.0,602.5312155011424
17340.0,607.87532664356
17344.0,612.5721165910945
17348.0,616.630120693753
17352.0,620.0682115893587
17356.0,622.9151003967703
17360.0,625.2086748062918
17364.0,626.9951843997927
17368.0,628.3282857031415
17372.0,629.2679614494505
17376.0,629.8793303253561
17380.0,630.2313650810864
17384.0,630.3955382891656
17388.0,630.4444162118963
17392.0,630.4502221603814
17396.0,630.4833913751003
17400.0,630.6111398144749
17404.0,630.8960693085146
17408.0,631.394831349437
17412.0,632.1568713855961
17416.0,633.2232748721098
17420.0,634.6257354912503
17424.0,636.3856648451185
17428.0,638.5134614966594
17432.0,641.0079554599725
17436.0,643.8560421002658
17440.0,647.0325168910707
17444.0,650.5001195919971
17448.0,654.2097931680369
17452.0,658.1011592092897
17456.0,662.1032077869646
17460.0,666.1351956492492
17464.0,670.1077424476706
17468.0,673.9241103433837
17472.0,677.4816480416874
17476.0,680.6733763513819
17480.0,683.3896890821975
17484.0,685.5201406231839
17488.0,686.9552898359154
17492.0,687.5885688429279
17496.0,687.3181448448172
17500.0,686.0487432587471
17504.0,683.6934012401885
17508.0,680.1751220092601
17512.0,675.4284022982533
17516.0,669.4006075829028
17520.0,662.0531724691708
17524.0,653.3626066101991
17528.0,643.3212897685916
17532.0,631.9380430621512
17536.0,619.2384669775137
17540.0,605.2650403453666
17544.0,590.0769780854323
17548.0,573.7498491015905
17552.0,556.374959208246
17556.0,538.058507383004
17560.0,518.920526946968
17564.0,499.09362643884054
17568.0,478.72154793996555
17572.0,457.9575633932558
17576.0,436.962731993719
17580.0,415.904043954934
17584.0,394.95247782580134
17588.0,374.28100001015235
17592.0,354.06253619744274
17596.0,334.4679450138933
17600.0,315.66402431992316
17604.0,297.8115801881772
17608.0,281.06358768315994
17612.0,265.563471123768
17616.0,251.443529546844
17620.0,238.82353061458474
17624.0,227.80949324294323
17628.0,218.49267580606687
17632.0,210.94878294116933
17636.0,205.23739980213094
17640.0,201.40165816742015
17644.0,199.46813419326804
17648.0,199.4469729261228
17652.0,201.33223007347925
17656.0,205.1024171187739
17660.0,210.7212318108541
17664.0,218.1384525370023
17668.0,227.29097229003895
17672.0,238.10394602971297
17676.0,250.4920242660533
17680.0,264.360645526742
17684.0,279.60736078416284
17688.0,296.1231637626612
17692.0,313.7938023175581
17696.0,332.5010478183987
17700.0,352.123901679869
17704.0,372.539720816224
17708.0,393.62524678114835
17712.0,415.25752662090247
17716.0,437.3147169342142
17720.0,459.6767662098251
17724.0,482.2259741080873
17728.0,504.84742987159524
17732.0,527.4293354017133
17736.0,549.863221643284
17740.0,572.0440697098205
17744.0,593.8703505949203
17748.0,615.2439992945796
17752.0,636.0703406527633
17756.0,656.2579851873022
17760.0,675.7187135184743
17764.0,694.3673677940559
17768.0,712.1217676870425
17772.0,728.9026671514865
17776.0,744.6337661826421
17780.0,759.2417893799308
17784.0,772.6566402141967
17788.0,784.8116366206787
17792.0,795.6438299332841
17796.0,805.0944052948925
17800.0,813.1091576112351
17804.0,819.6390330650759
17808.0,824.6407225113512
17812.0,828.0772900869798
17816.0,829.9188182921697
17820.0,830.1430496435138
17824.0,828.7360046772556
17828.0,825.6925564909504
17832.0,821.0169430447531
17836.0,814.7231999822661
17840.0,806.8354986591903
17844.0,797.3883762817619
17848.0,786.4268474651989
17852.0,774.0063890471774
17856.0,760.1927925720523
17860.0,745.0618814567853
17864.0,728.6990924293927
17868.0,711.1989233663038
17872.0,692.6642521171376
17876.0,673.2055332682169
17880.0,652.9398820269132
17884.0,631.9900564489734
17888.0,610.4833510094023
17892.0,588.5504160066374
17896.0,566.324018530424
17900.0,543.9377617765617
17904.0,521.5247803804987
17908.0,499.2164301510261
17912.0,477.14099108530706
17916.0,455.42240280612816
17920.0,434.1790515493523
17924.0,413.52262750915213
17928.0,393.5570706852835
17932.0,374.3776223431758
17936.0,356.0699977831472
17940.0,338.70969432398977
17944.0,322.36144625086166
17948.0,307.07883597546817
17952.0,292.9040678353825
17956.0,279.86790786348627
17960.0,267.9897895498738
17964.0,257.27808216868686
17968.0,247.7305147276973
17972.0,239.33474510795634
17976.0,232.06906060437413
17980.0,225.90319298174322
17984.0,220.79922844942163
17988.0,216.7125907432001
17992.0,213.5930738896628
17996.0,211.38590033521558
18000.0,210.03278009101712
18004.0,209.47294750439272
18008.0,209.64415422901052
18012.0,210.48359974202802
18016.0,211.9287840243106
18020.0,213.9182704981701
18024.0,216.392350837856
18028.0,219.29360668940288
18032.0,222.56736647988342
18036.0,226.1620582216737
18040.0,230.02946150817215
18044.0,234.12486382248917
18048.0,238.40712790470914
18052.0,242.83867827568477
18056.0,247.38541609302032
18060.0,252.01657226869233
18064.0,256.7045091319744
18068.0,261.4244808640488
18072.0,266.15436256759256
18076.0,270.8743573186962
18080.0,275.56668998068693
18084.0,280.21529598397603
18088.0,284.80551273650997
18092.0,289.3237808786878
18096.0,293.7573622465479
18100.0,298.09408110117744
18104.0,302.32209482874975
18108.0,306.42969983925997
18112.0,310.4051777723439
18116.0,314.23668637792144
18120.0,317.9121985629642
18124.0,321.4194919791897
18128.0,324.74619006461563
18132.0,327.8798536866286
18136.0,330.8081206759806
18140.0,333.51888884210945
18144.0,336.00053668935436
18148.0,338.24217505995097
18152.0,340.23392226340013
18156.0,341.96719482326
18160.0,343.4350057289193
18164.0,344.63226203616716
18168.0,345.55605386216354
18172.0,346.20592729192737
18176.0,346.58413442204375
18180.0,346.69585461662143
18184.0,346.5493819184227
18188.0,346.15627435511595
18192.0,345.5314615749865
18196.0,344.6933078464745
18200.0,343.6636279855957
18204.0,342.4676542616679
18208.0,341.133952797093
18212.0,339.6942884331597
18216.0,338.18343748166706
18220.0,336.63894820904704
18224.0,335.10084927553834
18228.0,333.6113066559613
18232.0,332.21422985988335
18236.0,330.9548287009849
18240.0,329.87912256166635
18244.0,329.03340503060844
18248.0,328.46366782495187
18252.0,328.21498893090506
18256.0,328.3308908496118
18260.0,328.85267570805087
18264.0,329.81874484768366
18268.0,331.26391146499105
18272.0,333.21871604708167
18276.0,335.708755700698
18280.0,338.75403989850065
18284.0,342.36838651611004
18288.0,346.55887311876074
18292.0,351.32535903421143
18296.0,356.6600936117332
18300.0,362.54742515970815
18304.0,368.9636234715747
18308.0,375.8768267521895
18312.0,383.24712129746473
18316.0,391.0267595557179
18320.0,399.1605192459341
18324.0,407.5862030884713
18328.0,416.2352755898829
18332.0,425.0336304382792
18336.0,433.90247952300575
18340.0,442.7593523211724
18344.0,451.5191922099047
18348.0,460.09553399223057
18352.0,468.40174450016934
18356.0,476.35230568796516
18360.0,483.8641174703735
18364.0,490.85779604224035
18368.0,497.2589427099677
18372.0,502.9993583293626
18376.0,508.0181791240725
18380.0,512.2629108127733
18384.0,515.6903395325807
18388.0,518.2673000036933
18392.0,519.9712837398102
18396.0,520.7908728498143
18400.0,520.7259880563485
18404.0,519.7879429266842
18408.0,517.9992999199824
18412.0,515.3935276534534
18416.0,512.0144627337337
18420.0,507.9155835471671
18424.0,503.1591075014535
18428.0,497.81492728726687
18432.0,491.95940568797465
18436.0,485.6740521848659
18440.0,479.044107886789
18444.0,472.1570678802106
18448.0,465.1011716999542
18452.0,457.9638931655911
18456.0,450.8304603822735
18460.0,443.78243543965067
18464.0,436.89638147107894
18468.0,430.242642446167
18472.0,423.884258468521
18476.0,417.8760364535381
18480.0,412.26379283715033
18484.0,407.08378138060306
18488.0,402.36231518652323
18492.0,398.1155878156074
18496.0,394.34969410785504
18500.0,391.0608472457119
18504.0,388.2357849473969
18508.0,385.8523544946962
18512.0,383.8802635252425
18516.0,382.28198107490476
18520.0,381.0137711702595
18524.0,380.02683927667726
18528.0,379.2685700454146
18532.0,378.6838330593172
18536.0,378.2163317080584
18540.0,377.8099690361895
18544.0,377.4102035220063
18548.0,376.9653673944523
18552.0,376.42792042684545
18556.0,375.7556132900188
18560.0,374.9125365354257
18564.0,373.87003398845115
18568.0,372.60746253412435
18572.0,371.11278375231075
18576.0,369.3829764679918
18580.0,367.42426294975775
18584.0,365.25214516751026
18588.0,362.8912511721562
18592.0,360.3749952594574
18596.0,357.74505910112134
18600.0,355.0507044314747
18604.0,352.34793111750594
18608.0,349.69849745636037
18612.0,347.16882227784225
18616.0,344.828790817345
18620.0,342.75048829632533
18624.0,341.0068866235025
18628.0,339.6705105285761
18632.0,338.81210968469725
18636.0,338.4993628946462
18640.0,338.79563915667467
18644.0,339.7588384248502
18648.0,341.44033232721347
18652.0,343.8840222922248
18656.0,347.1255296791954
18660.0,351.19152967094726
18664.0,356.09923782620984
18668.0,361.85605526566377
18672.0,368.45937549073903
18676.0,375.896552876914
18680.0,384.1450300509026
18684.0,393.17261876423527
18688.0,402.9379265941038
18692.0,413.39091987263663
18696.0,424.4736116623622
18700.0,436.12086231717404
18704.0,448.2612791368874
18708.0,460.81820078709507
18712.0,473.7107514774172
18716.0,486.85494935732754
18720.0,500.1648532139974
18724.0,513.5537313646772
18728.0,526.9352366398491
18732.0,540.2245715550672
18736.0,553.3396281598376
18740.0,566.202087596881
18744.0,578.7384650519631
18748.0,590.8810864845607
18752.0,602.568984294649
18756.0,613.7486999126256
18760.0,624.3749822277007
18764.0,634.4113718366677
18768.0,643.8306623177789
18772.0,652.6152310896987
18776.0,660.7572338726329
18780.0,668.2586583305583
18784.0,675.1312341745809
18788.0,681.3961988800817
18792.0,687.0839202089072
18796.0,692.2333788780878
18800.0,696.8915168986565
18804.0,701.1124592552334
18808.0,704.9566186730771
18812.0,708.4896952044202
18816.0,711.7815842332711
18820.0,714.9052082057236
18824.0,717.9352888912209
18828.0,720.9470782196408
18832.0,724.0150666771134
18836.0,727.2116888536183
18840.0,730.6060460050057
18844.0,734.2626653981564
18848.0,738.2403156982048
18852.0,742.5908966697998
18856.0,747.3584199769542
18860.0,752.5780959369406
18864.0,758.2755388619497
18868.0,764.4661012968289
18872.0,771.1543451852091
18876.0,778.3336558531568
18880.0,785.9860027222447
18884.0,794.0818488640465
18888.0,802.5802098883105
18892.0,811.4288612151314
18896.0,820.5646915162021
18900.0,829.9141990303418
18904.0,839.3941265780073
18908.0,848.912230416051
18912.0,858.3681775544547
18916.0,867.6545657352867
18920.0,876.6580598443084
18924.0,885.2606379462796
18928.0,893.340939281657
18932.0,900.7757053819638
18936.0,907.4413039684719
18940.0,913.215323531778
18944.0,917.9782244839045
18948.0,921.6150305675515
18952.0,924.0170418385593
18956.0,925.0835480477759
18960.0,924.7235187164789
18964.0,922.8572438123051
18968.0,919.4178970098562
18972.0,914.3529924200365
18976.0,907.6257056270324
18980.0,899.2160309064134
18984.0,889.1217484840835
18988.0,877.3591784500684
18992.0,863.963701286425
18996.0,848.9900287637446
19000.0,832.5122131066914
19004.0,814.6233867559912
19008.0,795.4352296999633
19012.0,775.0771661437556
19016.0,753.6952971529049
19020.0,731.4510807750002
19024.0,708.5197759426093
19028.0,685.0886711287302
19032.0,661.3551231638589
19036.0,637.5244356294934
19040.0,613.8076094949372
19044.0,590.419000837385
19048.0,567.5739214206171
19052.0,545.4862176601948
19056.0,524.3658622453879
19060.0,504.41659060895057
19064.0,485.8336117108682
19068.0,468.8014194038611
19072.0,453.49172717819613
19076.0,440.06154563276755
19080.0,428.6514189902444
19084.0,419.383834756607
19088.0,412.36181938441393
19092.0,407.6677323495605
19096.0,405.3622709309581
19100.0,405.48369767379177
19104.0,408.047301660103
19108.0,413.0451031634147
19112.0,420.4458090222695
19116.0,430.1950231776605
19120.0,442.2157133609669
19124.0,456.4089310197562
19128.0,472.6547773992457
19132.0,490.81360443781125
19136.0,510.72743494716065
19140.0,532.2215825717534
19144.0,555.1064483896245
19148.0,579.1794678624562
19152.0,604.2271793095153
19156.0,630.0273833231944
19160.0,656.3513617270614
19164.0,682.96612493344
19168.0,709.6366578949802
19172.0,736.1281370692951
19176.0,762.2080935867747
19180.0,787.6485008072386
19184.0,812.2277674756089
19188.0,835.7326206474821
19192.0,857.9598653943211
19196.0,878.718010954981
19200.0,897.8287554138079
19204.0,915.1283231316509
19208.0,930.4686511214366
19212.0,943.7184225567953
19216.0,954.7639478164742
19220.0,963.5098958230715
19224.0,969.8798805315249
19228.0,973.8169087433067
19232.0,975.2836956002421
19236.0,974.2628530498874
19240.0,970.7569544439632
19244.0,964.7884756414053
19248.0,956.3996100723073
19252.0,945.6519526513288
19256.0,932.6260455122203
19260.0,917.4207774383028
19264.0,900.1526287057143
19268.0,880.9547539489728
19272.0,859.9758977013266
19276.0,837.3791404823237
19280.0,813.3404775435096
19284.0,788.0472372194985
19288.0,761.6963506664273
19292.0,734.4924890508403
19296.0,706.6460876754459
19300.0,678.3712790885161
19304.0,649.8837591105478
19308.0,621.3986111368785
19312.0,593.1281151578529
19316.0,565.2795687080486
19320.0,538.0531474091849
19324.0,511.6398329051446
19328.0,486.2194357987086
19332.0,461.9587406720981
19336.0,439.00979937364104
19340.0,417.5083974303411
19344.0,397.5727166441416
19348.0,379.30221461167133
19352.0,362.77673908301074
19356.0,348.05589180680334
19360.0,335.17865289133056
19364.0,324.1632728329427
19368.0,315.00743528179413
19372.0,307.6886893671575
19376.0,302.1651460437913
19380.0,298.37642853844943
19384.0,296.24486269314184
19388.0,295.67688894615
19392.0,296.5646739751669
19396.0,298.78789674292085
19400.0,302.2156809310173
19404.0,306.70864365001813
19408.0,312.12102899873577
19412.0,318.302894508323
19416.0,325.1023185015502
19420.0,332.3675965392876
19424.0,339.9493951791659
19428.0,347.7028313402803
19432.0,355.48944598534297
19436.0,363.17904189506623
19440.0,370.65135713852885
19444.0,377.7975484146988
19448.0,384.52146166986165
19452.0,390.74067118110395
19456.0,396.3872725285786
19460.0,401.4084194503638
19464.0,405.76659938113477
19468.0,409.4396474186902
19472.0,412.4205034193273
19476.0,414.7167217392681
19480.0,416.34974765099145
19484.0,417.35397854365874
19488.0,417.7756315941655
19492.0,417.6714426302738
19496.0,417.10722336978665
19500.0,416.15630609607166
19504.0,414.89790613376215
19508.0,413.4154332386557
19512.0,411.7947832062159
19516.0,410.1226406072883
19520.0,408.4848225680287
19524.0,406.96469194349345
19528.0,405.64166612433536
19532.0,404.58984510840514
19536.0,403.87677943232035
19540.0,403.56239518542276
19544.0,403.69808973213316
19548.0,404.3260080721591
19552.0,405.4785060839191
19556.0,407.1778033067866
19560.0,409.4358244806652
19564.0,412.2542258230634
19568.0,415.6245990154314
19572.0,419.5288431193064
19576.0,423.9396922007252
19580.0,428.82138438710723
19584.0,434.1304564838468
19588.0,439.8166471634715
19592.0,445.8238910782468
19596.0,452.0913859593465
19600.0,458.55471475191507
19604.0,465.1470050079006
19608.0,471.80010805802414
19612.0,478.44578087226347
19616.0,485.0168539751336
19620.0,491.4483693157089
19624.0,497.6786726341887
19628.0,503.6504456490256
19632.0,509.3116643250355
19636.0,514.6164705691016
19640.0,519.525945924594
19644.0,524.0087771875234
19648.0,528.0418053363114
19652.0,531.6104507390988
19656.0,534.7090092579716
19660.0,537.3408155826912
19664.0,539.5182718669396
19668.0,541.2627414745292
19672.0,542.6043093408376
19676.0,543.5814120964228
19680.0,544.2403426859245
19684.0,544.634635762017
19688.0,544.8243416486539
19692.0,544.8751981265206
19696.0,544.8577106462247
19700.0,544.8461527658288
19704.0,544.9174995960319
19708.0,545.1503077955025
19712.0,545.6235561893336
19716.0,546.4154614080858
19720.0,547.6022831050791
19724.0,549.2571333466537
19728.0,551.4488047108255
19732.0,554.240631490172
19736.0,557.689398182845
19740.0,561.8443091653141
19744.0,566.7460330542041
19748.0,572.425834764958
19752.0,578.9048076561218
19756.0,586.1932174249437
19760.0,594.2899686221276
19764.0,603.1822037929588
19768.0,612.8450443057753
19772.0,623.2414808681674
19776.0,634.3224205519365
19780.0,646.0268958510401
19784.0,658.282439854029
19788.0,671.0056299623534
19792.0,684.1028006584424
19796.0,697.4709235769651
19800.0,710.9986505709982
19804.0,724.5675126756882
19808.0,738.0532649831059
19812.0,751.3273645741749
19816.0,764.2585658907757
19820.0,776.7146153254284
19824.0,788.5640243935849
19828.0,799.6778986641962
19832.0,809.9317976839544
19836.0,819.2075994630324
19840.0,827.3953417166475
19844.0,834.3950109945941
19848.0,840.1182500907962
19852.0,844.4899537144678
19856.0,847.4497223526179
19860.0,848.9531446638882
19864.0,848.9728798198407
19868.0,847.4995131802472
19872.0,844.5421616741143
19876.0,840.1288092182098
19880.0,834.3063572996589
19884.0,827.1403813167983
19888.0,818.7145892591549
19892.0,809.1299856582642
19896.0,798.5037502685584
19900.0,786.9678473764874
19904.0,774.6673876357779
19908.0,761.7587695403797
19912.0,748.4076318600555
19916.0,734.7866515342295
19920.0,721.0732237097685
19924.0,707.4470619080431
19928.0,694.0877568038347
19932.0,681.1723318773006
19936.0,668.8728333425173
19940.0,657.3539903416901
19944.0,646.7709794973529
19948.0,637.2673256043464
19952.0,628.9729675830624
19956.0,622.0025158651587
19960.0,616.4537241973684
19964.0,612.4061954776791
19968.0,609.9203377264828
19972.0,609.0365826842904
19976.0,609.7748758531044
19980.0,612.1344430922595
19984.0,616.0938351711226
19988.0,621.61124799938
19992.0,628.6251126292416
19996.0,637.0549455812833
20000.0,646.8024466164651
20004.0,657.7528277913214
20008.0,669.776354519848
20012.0,682.7300764499712
20016.0,696.4597232711342
20020.0,710.8017381342771
20024.0,725.5854192248714
20028.0,740.6351382284005
20032.0,755.7726030153146
20036.0,770.8191309041479
20040.0,785.5978983992031
